"Id","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SalePrice","cAlley","cBldgType","cBsmtCond","cBsmtExposure","cBsmtFinType1","cBsmtFinType2","cBsmtQual","cCentralAir","cCondition2","cElectrical","cExterCond","cExterQual","cFence","cFireplaceQu","cFoundation","cFunctional","cGarageCond","cGarageFinish","cGarageQual","cGarageType","cHeating","cHeatingQC","cKitchenQual","cLandContour","cLandSlope","cLotConfig","cLotShape","cMasVnrType","cMiscFeature","cMSSubClass","cMSZoning","cPavedDrive","cPoolQC","cRoofMatl","cRoofStyle","cSaleCondition","cSaleType","cStreet","cUtilities","cNeighborhood","cExterior1st","cExterior2nd","cHouseStyle","BRBR","GLARooms","GQGC","GRGR","OQEC","OQFB","OQGLA","OQTBSF","OQYB","OQYR","logSalePrice","logX1stFlrSF","logX2ndFlrSF","logX3SsnPorch","logBsmtFinSF1","logBsmtFinSF2","logBsmtUnfSF","logEnclosedPorch","logGarageArea","logGrLivArea","logLotArea","logLotFrontage","logLowQualFinSF","logMasVnrArea","logMiscVal","logOpenPorchSF","logPoolArea","logScreenPorch","logTotalBsmtSF","logWoodDeckSF"
1988,60,80,9024,6,5,2004,2004,0,0,0,789,789,813,702,0,1515,0,0,2,1,3,1,8,1,2004,2,393,0,75,0,0,0,0,0,7,2,0,0,1,3,0,4,5,4,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,0,0,0,1,3,1,0,0,0,3,3,1,1,0,2,2,2.10051,0,5.24899581121533,1.94591014905531,0.697880275377181,2.94443897916644,2.56494935746154,9.11504019212186,8.46273700562018,9.39474309497396,9.39474309497396,0,6.70196036600254,6.55535689181067,0,0,0,6.67203294546107,0,5.97635090929793,7.32383056620232,9.10775378320108,4.39444915467244,0,0,0,4.33073334028633,0,0,0,0
1989,60,110.6898,8010,7,5,2002,2003,0,0,0,840,840,840,880,0,1720,0,0,2,1,3,1,7,1,2002,2,400,138,48,0,0,0,0,0,7,2,0,0,1,3,0,4,5,4,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,0,0,0,1,3,1,0,0,0,3,3,1,1,0,2,2,2.10051,0,5.50823092909136,1.94591014905531,0.763645763727543,3.09104245335832,2.70805020110221,9.39607277189222,8.67948209445996,9.54788346359889,9.54838280376691,0,6.73459165997295,6.78105762593618,0,0,0,6.73459165997295,0,5.99396142730657,7.45066079621154,8.98857087621512,4.71572538588053,0,0,0,3.89182029811063,0,0,0,4.93447393313069
1990,60,65.52,8396,7,5,2003,2003,196,0,0,847,847,847,1139,0,1986,0,0,2,1,4,1,9,1,2003,2,434,120,48,0,0,0,0,0,5,2,0,0,1,3,0,4,5,4,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,0,1,0,1,3,1,0,0,0,3,3,1,1,0,2,2,2.10051,-0.22314355131421,5.40117475198774,1.94591014905531,0.843001348999253,3.09104245335832,2.70805020110221,9.53985992316954,8.68777949199177,9.54838280376691,9.54838280376691,0,6.7428806357919,7.03878354138854,0,0,0,6.7428806357919,0,6.07534603108868,7.59438124255182,9.03562977818356,4.19750265432473,0,5.28320372873799,0,3.89182029811063,0,0,0,4.79579054559674
1991,120,55,7301,7,6,2007,2008,176,876,0,474,1350,1358,0,0,1358,1,0,2,0,2,1,6,1,2008,2,484,192,26,0,0,0,0,0,11,2,0,0,1,3,0,5,5,4,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,0,1,0,1,3,1,0,0,0,4,5,1,1,1,2,2,1.75985,0,5.42641736917535,1.94591014905531,0.644416365630678,3.09104245335832,2.70805020110221,9.15978364835903,9.15387583499506,9.55037767476189,9.55087577133177,0,7.21450441415114,0,0,6.77650699237218,0,6.16331480403464,0,6.18414889093748,7.21450441415114,8.89590356221558,4.02535169073515,0,5.17614973257383,0,3.29583686600433,0,0,0,5.26269018890489
1992,60,71,8220,7,5,2000,2001,647,544,0,438,982,1008,884,0,1892,0,0,2,1,3,1,8,1,2000,2,431,108,0,0,0,0,0,0,7,2,0,0,1,3,2,5,5,4,1,0,1,3,4,0,3,1,0,3,1,3,1,1,5,3,1,1,0,0,1,0,1,3,1,0,0,0,3,3,1,1,0,2,2,2.10051,0,5.4701676234747,1.94591014905531,0.815672158985146,3.09104245335832,2.70805020110221,9.49137540170617,8.83564692253477,9.54688403461792,9.54738387396569,0,6.91671502035361,6.78558764500793,0,6.30078579466324,0,6.08449941307517,0,6.06842558824411,7.54591815120932,9.01444713515213,4.27666611901606,0,6.47389069635227,0,0,0,0,0,4.69134788222914
1993,60,66.6432,7750,7,5,2002,2002,0,0,0,707,707,707,707,0,1414,0,0,2,1,3,1,6,1,2002,2,403,100,35,0,0,0,0,0,4,2,0,0,1,3,0,4,5,4,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,1,3,1,0,0,0,3,3,1,1,0,2,2,2.10051,0,5.46665268136725,1.94591014905531,0.663815885913974,3.09104245335832,2.70805020110221,9.20018902091981,8.50714285556274,9.54788346359889,9.54788346359889,0,6.56244409369372,6.56244409369372,0,0,0,6.56244409369372,0,6.00141487796115,7.25488481007734,8.95557714628151,4.21424683219578,0,0,0,3.58351893845611,0,0,0,4.61512051684126
1994,60,41,12460,7,5,1999,2000,0,870,0,167,1037,1037,1285,0,2322,0,0,2,1,4,1,8,1,1999,2,400,144,44,0,0,0,0,0,5,2,0,0,1,3,0,5,5,4,1,0,1,3,4,0,3,1,0,3,1,3,1,1,5,3,1,1,0,0,0,0,1,3,1,0,0,0,3,3,1,1,0,2,2,2.10051,-0.22314355131421,5.67418200487991,1.94591014905531,0.935001089366757,3.09104245335832,2.70805020110221,9.69615583273801,8.89013510781884,9.54638394530584,9.54688403461792,0,6.94505106372583,7.15929190479756,0,6.7696419768525,0,5.12396397940326,0,5.99396142730657,7.75061473277041,9.43035904594287,3.73766961828337,0,0,0,3.80666248977032,0,0,0,4.97673374242057
1995,60,77,8390,7,5,1999,1999,0,0,0,831,831,873,778,0,1651,0,0,2,1,3,1,7,1,1999,2,450,0,103,0,0,0,0,0,5,2,0,0,1,3,0,4,5,4,1,0,1,3,3,0,3,1,0,3,1,3,1,1,5,3,1,1,0,0,0,0,1,3,1,0,0,0,3,3,1,1,0,2,2,2.10051,0,5.46745718663993,1.94591014905531,0.741989433116077,3.09104245335832,2.70805020110221,9.35513311687772,8.66871183905515,9.54638394530584,9.54638394530584,0,6.77308037565554,6.65801104587075,0,0,0,6.72383244082121,0,6.11146733950268,7.40974195408092,9.03491498187007,4.35670882668959,0,0,0,4.64439089914137,0,0,0,0
1996,75,84,9660,8,5,1997,1997,1290,0,0,1173,1173,1182,1017,0,2199,0,0,2,1,3,1,9,1,1997,2,516,0,131,0,0,0,0,0,9,2,0,0,1,3,0,4,5,4,1,0,1,3,4,0,3,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,0,3,1,0,0,1,3,3,1,1,1,1,1,1.57354,0,5.50261783006077,1.94591014905531,0.902296365916781,3.2188758248682,2.83321334405622,9.77525637463905,9.14686794902061,9.67890546702757,9.67890546702757,0,7.07580886397839,6.92559519711047,0,0,0,7.06817200038804,0,6.24804287450843,7.69621263934641,9.17585244151751,4.44265125649032,0,7.16317239084664,0,4.88280192258637,0,0,0,0
1997,60,69.0222,11000,9,5,2000,2000,295,0,0,1519,1519,1533,639,0,2172,0,0,2,1,4,1,8,1,2000,3,687,162,153,0,0,0,0,0,6,2,0,0,1,3,1,4,5,5,1,0,1,3,4,0,3,1,0,3,1,3,1,1,5,5,1,1,0,1,1,0,1,3,1,0,0,1,3,3,1,1,1,2,2,2.10051,-0.22314355131421,5.6076386141033,2.30258509299405,0.894971835955892,3.3322045101752,2.94443897916644,9.88067941321012,9.52310522479543,9.7981825908907,9.7981825908907,0,7.3356339819272,6.46146817635372,0,0,0,7.32646561384032,0,6.53378883793334,7.68386398025643,9.30574145673943,4.24881233462734,0,5.69035945432406,0,5.03695260241363,0,0,0,5.09375020080676
1998,20,136,11675,8,5,1998,1998,495,1660,0,322,1982,2006,0,0,2006,1,0,2,0,2,1,5,1,1998,3,938,144,33,0,0,0,0,0,7,2,0,0,1,3,2,5,5,4,1,0,1,3,4,0,3,1,0,3,1,3,1,1,5,4,1,1,0,0,1,0,1,3,1,0,0,0,3,3,1,1,1,2,2,1.75985,0,5.99694947733855,2.30258509299405,0.848720945249808,3.2188758248682,2.83321334405622,9.68340182132116,9.67136632218957,9.67940606149394,9.67940606149394,0,7.60439634879634,0,0,7.41517510961329,0,5.77765232322266,0,6.84481547920826,7.60439634879634,9.365290731974,4.91998092582813,0,6.20657592672493,0,3.52636052461616,0,0,0,4.97673374242057
1999,60,97,10990,7,5,1996,1997,0,851,0,213,1064,1064,1061,0,2125,1,0,2,1,4,1,12,2,1996,2,576,168,0,0,0,0,0,0,6,2,0,0,1,3,0,5,5,5,1,0,1,3,4,0,3,1,0,3,1,3,1,1,5,4,1,1,1,0,0,0,1,3,1,0,0,0,3,3,1,1,1,2,2,2.10051,-0.22314355131421,5.18225160553115,1.94591014905531,0.882092333908232,3.09104245335832,2.70805020110221,9.60750445504496,8.91583507417628,9.54488217508045,9.5453830157878,0,6.97073007814353,6.96790920180188,0,6.74758652682932,0,5.36597601502185,0,6.3578422665081,7.66199755890189,9.3048320350689,4.58496747867057,0,0,0,0,0,0,0,5.12989871492307
2000,60,20.2176,11929,8,7,1995,1995,466,0,0,1242,1242,1251,1250,0,2501,0,0,2,1,4,1,9,1,1995,3,751,192,87,0,0,0,0,0,6,2,0,0,1,3,2,4,5,4,1,0,1,3,4,0,3,1,0,3,1,3,1,1,5,4,1,1,1,0,1,0,1,3,1,0,0,0,3,3,1,1,1,2,2,2.10051,-0.22314355131421,5.63081345478961,2.30258509299405,0.980762680658247,3.2188758248682,2.83321334405622,9.90393745131649,9.20402044323136,9.67790352568256,9.67790352568256,0,7.13249755166004,7.13169851046691,0,0,0,7.12528309151071,0,6.62273632394984,7.82484569102686,9.38681151509196,3.0548310259412,0,6.1463292576689,0,4.47733681447821,0,0,0,5.26269018890489
2001,60,91,10010,7,5,1993,1994,320,228,852,0,1080,1108,1089,0,2197,1,0,2,1,4,1,9,1,1993,3,783,385,99,0,0,0,0,0,7,2,0,0,1,3,2,2,6,4,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,1,3,1,0,1,1,3,3,1,1,1,2,2,2.10051,-0.22314355131421,5.50171162247723,2.30258509299405,0.901755644126171,3.09104245335832,2.70805020110221,9.64082324305964,8.93075873555827,9.54337814614876,9.54387974051276,0,7.01121398735037,6.99393297522319,0,5.43372200355424,6.74875954749168,0,0,6.66440902035041,7.69530313496357,9.21143976741948,4.52178857704904,0,5.77144112313002,0,4.60517018598809,0,0,0,5.95583736946483
2002,20,74,13253,7,5,2006,2006,128,1096,0,482,1578,1578,0,0,1578,1,0,2,0,3,1,7,1,2006,3,642,0,26,0,0,0,0,0,5,2,0,0,1,3,0,5,5,5,1,0,1,3,4,0,4,1,0,3,0,3,1,1,4,4,1,1,0,0,1,0,1,3,1,0,0,0,3,3,1,1,0,2,2,1.75985,-0.287682072451781,5.42242953725607,2.30258509299405,0.718555323536178,3.09104245335832,2.70805020110221,9.30991417687228,9.30991417687228,9.54987932996818,9.54987932996818,0,7.36454701425564,0,0,7.00033446027523,0,6.18001665365257,0,6.46614472423762,7.36454701425564,9.49205467264817,4.31748811353631,0,4.85981240436167,0,3.29583686600433,0,0,0,0
2003,60,73,9801,8,5,2007,2007,156,0,0,1341,1341,1341,520,0,1861,0,0,3,0,3,1,7,1,2007,3,851,144,60,0,0,0,0,0,7,2,0,0,1,3,2,4,5,4,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,1,3,1,0,0,0,3,3,1,1,0,2,2,2.10051,0,5.58671346973347,2.30258509299405,0.806493055497555,3.2188758248682,3.2188758248682,9.60837796425555,9.28070563463675,9.68390017054968,9.68390017054968,0,7.20191631753163,6.25575004175337,0,0,0,7.20191631753163,0,6.74758652682932,7.52940645783701,9.19034172546949,4.30406509320417,0,5.05624580534831,0,4.11087386417331,0,0,0,4.97673374242057
2004,60,80,9428,8,5,2007,2008,310,729,0,226,955,955,919,0,1874,1,0,2,1,3,1,8,1,2007,3,880,168,108,0,0,0,0,0,2,2,0,0,1,3,2,5,5,4,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,1,3,1,0,0,1,4,5,1,1,0,2,2,2.10051,0,5.46064877846549,2.30258509299405,0.810352619996544,3.2188758248682,2.83321334405622,9.6153387044949,8.94128376364757,9.68390017054968,9.68439827154996,0,6.8627579130514,6.82437367004309,0,6.59304453414244,0,5.4249500174814,0,6.78105762593618,7.53636393840451,9.15154532546568,4.39444915467244,0,5.73979291217923,0,4.69134788222914,0,0,0,5.12989871492307
2005,20,87,10037,8,5,2006,2007,0,666,0,794,1460,1460,0,0,1460,0,0,2,0,3,1,6,1,2006,2,480,0,20,0,0,0,0,0,8,2,0,0,1,3,0,5,5,5,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,1,3,1,0,0,1,3,3,1,1,0,2,2,1.75985,-0.287682072451781,5.49853341321854,1.94591014905531,0.679474395202446,3.2188758248682,2.83321334405622,9.3657188691557,9.3657188691557,9.68340182132116,9.68390017054968,0,7.2868764117507,0,0,6.50279004591562,0,6.67834211465433,0,6.17586727010576,7.2868764117507,9.21413317021488,4.47733681447821,0,0,0,3.04452243772342,0,0,0,0
2006,20,72,8640,8,5,2007,2008,0,24,0,1339,1363,1372,0,0,1372,0,0,2,0,3,1,6,0,2008,2,588,192,113,0,0,0,0,0,7,2,0,0,1,3,0,5,5,4,1,0,1,3,4,0,0,1,0,3,1,3,1,1,5,4,1,1,0,1,0,0,1,4,1,0,0,0,4,5,1,1,0,2,2,1.75985,-0.287682072451781,5.43662898234555,1.94591014905531,0.649301641641214,3.2188758248682,2.83321334405622,9.30355745368732,9.29697667863573,9.68390017054968,9.68439827154996,0,7.22475340576797,0,0,3.2188758248682,0,7.20042489294496,0,6.37842618365159,7.22475340576797,9.0642735958414,4.29045944114839,0,0,0,4.7361984483945,0,0,0,5.26269018890489
2007,20,85,10625,8,5,2007,2007,292,0,0,1660,1660,1660,0,0,1660,0,0,2,0,3,1,7,1,2007,3,660,133,120,0,0,0,0,0,6,2,0,0,1,3,2,4,5,4,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,1,4,1,0,0,0,3,3,1,1,0,2,2,1.75985,-0.287682072451781,5.47287073369548,2.30258509299405,0.744840911298488,3.2188758248682,2.83321334405622,9.49408972140025,9.49408972140025,9.68390017054968,9.68390017054968,0,7.41517510961329,0,0,0,0,7.41517510961329,0,6.49375383985169,7.41517510961329,9.27105910701089,4.45434729625351,0,5.68017260901707,0,4.79579054559674,0,0,0,4.89783979995091
2008,20,62,7500,7,5,2007,2008,210,902,0,316,1218,1218,0,0,1218,1,0,2,0,2,1,6,0,2008,2,462,168,168,0,0,0,0,0,4,2,0,0,1,3,0,5,5,4,1,0,1,3,4,0,0,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,1,4,1,0,0,0,4,5,1,1,0,2,2,1.75985,0,5.31811999384422,1.94591014905531,0.594204292543421,3.09104245335832,2.70805020110221,9.05099287874205,9.05099287874205,9.55037767476189,9.55087577133177,0,7.10578612948127,0,0,6.80572255341699,0,5.75890177387728,0,6.13772705408623,7.10578612948127,8.92279162396964,4.14313472639153,0,5.35185813347607,0,5.12989871492307,0,0,0,5.12989871492307
2009,60,68,10110,6,5,2003,2003,0,80,555,200,835,835,861,0,1696,1,0,2,1,3,1,7,0,2003,2,542,143,66,0,0,0,0,0,7,2,0,0,1,3,1,5,4,4,1,0,1,3,4,0,0,1,0,3,1,3,1,1,5,4,1,1,0,1,0,0,1,3,1,0,0,0,3,3,1,1,0,2,2,2.10051,0,5.49423653160737,1.94591014905531,0.756166203705923,2.94443897916644,2.56494935746154,9.22788555119193,8.51939077495972,9.39424400995279,9.39424400995279,0,6.7286286130847,6.75925527066369,0,4.39444915467244,6.32076829425058,5.30330490805908,0,6.29710931993394,7.43661726523423,9.2213792190914,4.23410650459726,0,0,0,4.20469261939097,0,0,0,4.969813299576
2010,60,67,12774,7,5,2003,2004,95,0,0,835,835,835,828,0,1663,0,0,2,1,3,1,8,0,2003,2,478,168,68,0,0,0,0,0,7,2,0,0,1,3,2,4,5,4,1,0,1,3,4,0,0,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,1,3,1,0,0,0,3,3,1,1,0,2,2,2.10051,0,5.34173598691556,1.94591014905531,0.745789600010993,3.09104245335832,2.70805020110221,9.36237452783168,8.67351294567119,9.54838280376691,9.54888189471877,0,6.7286286130847,6.7202201551353,0,0,0,6.7286286130847,0,6.17170059741091,7.41697962138115,9.45524541507191,4.21950770517611,0,4.56434819146784,0,4.23410650459726,0,0,0,5.12989871492307
2011,20,63,13072,6,5,2005,2006,126,80,0,1095,1175,1175,0,0,1175,1,0,1,0,3,1,6,0,1948,0,0,0,90,0,0,0,0,0,6,2,0,0,1,4,0,5,5,4,1,0,1,3,3,0,0,1,0,0,0,0,0,1,5,4,1,1,0,1,1,0,1,3,1,0,0,0,3,3,1,1,0,2,2,1.75985,-0.693147180559945,5.28235734696931,0,0.578261849788715,2.94443897916644,1.94591014905531,8.86092472971904,8.86092472971904,9.39524193103352,9.39574051837974,0,7.06987412845857,0,0,4.39444915467244,0,6.99942246750796,0,0,7.06987412845857,9.47830431356186,4.15888308335967,0,4.84418708645859,0,4.51085950651685,0,0,0,0
2012,20,81,9260,7,5,2007,2007,0,0,0,1162,1162,1162,0,0,1162,0,0,2,0,3,1,6,0,2007,2,483,0,32,0,0,0,0,0,3,2,0,0,1,3,1,4,5,4,1,0,1,3,4,0,0,1,0,3,1,3,1,1,5,4,1,1,0,1,0,0,1,3,1,0,0,0,3,3,1,1,0,2,2,1.75985,-0.287682072451781,5.27128869416012,1.94591014905531,0.573391576218395,3.09104245335832,2.70805020110221,9.00393101965314,9.00393101965314,9.55037767476189,9.55037767476189,0,7.05875815251866,0,0,0,0,7.05875815251866,0,6.18208490671663,7.05875815251866,9.13356731317027,4.40671924726425,0,0,0,3.49650756146648,0,0,0,0
2013,60,65,8453,6,5,1995,1995,38,362,0,392,754,754,855,0,1609,0,0,2,1,3,1,6,0,1995,2,525,0,70,0,0,0,0,0,4,2,0,0,1,3,0,5,5,4,1,0,1,3,4,0,0,1,0,3,1,3,1,1,5,4,1,1,0,0,1,0,1,3,1,0,0,0,3,3,1,1,0,2,2,2.10051,0,5.5953307664287,1.94591014905531,0.728573958300796,2.94443897916644,2.56494935746154,9.17523119486262,8.41737285613403,9.39024233725137,9.39024233725137,0,6.62671774924902,6.75227037614174,0,5.89440283426485,0,5.97380961186926,0,6.26530121273771,7.38398945797851,9.04239498112674,4.18965474202643,0,3.66356164612965,0,4.26267987704132,0,0,0,0
2014,60,50,8480,6,5,1993,1994,120,602,0,284,886,886,794,0,1680,0,1,2,1,3,1,7,0,1993,2,474,144,96,0,0,0,0,0,10,2,0,0,1,3,0,5,5,4,1,0,1,3,4,0,0,1,0,3,1,3,1,1,5,4,1,1,0,0,1,0,1,3,1,0,0,0,3,3,1,1,0,1,1,2.10051,0,5.48479693349065,1.94591014905531,0.751148568535759,2.94443897916644,2.56494935746154,9.21840774305394,8.57866451350434,9.38923941196881,9.38974100034247,0,6.78784498230958,6.67834211465433,0,6.40191719672719,0,5.65248918026865,0,6.16331480403464,7.42714413340862,9.0455836463617,3.93182563272433,0,4.79579054559674,0,4.57471097850338,0,0,0,4.97673374242057
2015,60,43,14565,7,5,1994,1995,145,537,0,295,832,832,825,0,1657,0,0,2,1,3,1,6,0,1994,2,483,144,74,0,0,0,0,2000,11,2,0,0,1,3,2,5,5,4,1,0,1,3,4,0,0,1,0,3,1,3,1,1,5,4,1,1,1,0,1,0,1,3,1,0,0,0,3,3,1,1,0,2,2,2.10051,0,5.62461900996487,1.94591014905531,0.743891321721002,3.09104245335832,2.70805020110221,9.35876037709446,8.6699142784339,9.54387974051276,9.54438108340598,0,6.72503364216684,6.71659477352098,0,6.28785856016178,0,5.69035945432406,0,6.18208490671663,7.41336733569524,9.58644532477786,3.78418963391826,0,4.98360662170834,7.60140233458373,4.31748811353631,0,0,0,4.97673374242057
2016,60,65,8450,6,5,2001,2001,0,472,0,355,827,827,850,0,1677,1,0,2,1,3,1,7,0,2001,2,627,0,68,0,0,0,0,0,9,2,0,0,1,3,0,5,5,4,1,0,1,3,4,0,0,1,0,3,1,3,1,1,5,4,1,1,0,1,0,0,1,3,1,0,0,0,3,3,1,1,0,2,2,2.10051,0,5.48301704574696,1.94591014905531,0.750204952611035,2.94443897916644,2.56494935746154,9.21662060993333,8.50976567558744,9.39324509203072,9.39324509203072,0,6.71901315438526,6.74641212857337,0,6.15909538849193,0,5.87493073085203,0,6.4425401664682,7.42535788702715,9.04204005654448,4.18965474202643,0,0,0,4.23410650459726,0,0,0,0
2017,60,75,8285,7,5,1992,1992,0,397,0,439,836,844,893,0,1737,0,1,2,1,3,1,7,0,1992,2,506,192,85,0,0,0,0,0,5,2,0,0,1,3,0,5,5,4,1,0,1,3,4,0,0,1,0,3,1,3,1,1,4,4,1,1,0,1,0,0,1,3,1,0,0,0,3,3,1,1,0,1,1,2.10051,0,5.51802645541361,1.94591014905531,0.768910140103101,3.09104245335832,2.70805020110221,9.40590715552016,8.67470962929122,9.54287630006159,9.54287630006159,0,6.73933662735717,6.79570577517351,0,5.98645200528444,0,6.08677472691231,0,6.22851100359118,7.46049030582534,9.02232262263735,4.33073334028633,0,0,0,4.45434729625351,0,0,0,5.26269018890489
2018,20,70,9100,5,5,1963,1963,0,53,799,132,984,984,0,0,984,1,0,1,0,3,1,5,1,1963,1,384,145,56,0,0,0,0,400,8,2,0,0,1,4,0,2,4,3,1,0,1,3,3,1,3,1,0,3,1,3,1,1,3,3,1,1,0,1,0,0,1,3,1,0,0,1,3,3,1,1,0,1,1,1.75985,-0.693147180559945,5.28725641918861,1.38629436111989,0.504204468720736,2.77258872223978,1.79175946922805,8.50126704086598,8.50126704086598,9.19176898639075,9.19176898639075,0,6.89264164117209,0,0,3.98898404656427,6.68461172766793,4.89034912822175,0,5.95324333428778,6.89264164117209,9.11613957657736,4.26267987704132,0,0,5.99396142730657,4.04305126783455,0,0,0,4.98360662170834
2019,20,75,8100,5,8,1961,2007,0,764,0,100,864,864,0,0,864,1,0,1,0,3,1,5,1,1962,1,420,132,0,0,0,0,0,0,7,2,0,0,1,3,0,3,5,3,1,0,1,4,3,0,3,0,0,3,0,3,0,1,5,4,1,1,0,1,0,0,1,3,1,0,0,0,3,3,1,1,0,1,1,1.75985,-0.693147180559945,5.15790521283129,1.38629436111989,0.454704927113707,3.04452243772342,1.79175946922805,8.37124213593193,8.37124213593193,9.19074972221118,9.21393390748631,0,6.76272950693188,0,0,6.63987583382654,0,4.61512051684126,0,6.04263283368238,6.76272950693188,8.99974278983049,4.33073334028633,0,0,0,0,0,0,0,4.89034912822175
2020,190,65,8450,5,5,1968,1968,0,890,0,0,890,890,0,0,890,1,0,1,0,3,1,5,0,1970,1,308,0,0,0,0,0,0,0,4,2,0,0,0,2,1,3,5,3,0,0,1,3,3,0,0,0,0,3,0,3,0,1,4,3,1,1,0,1,0,0,0,3,1,0,0,0,3,3,1,1,0,1,1,1.75985,-0.693147180559945,5.18738580584075,1.38629436111989,0.465639697954491,2.77258872223978,1.79175946922805,8.40088406901585,8.40088406901585,9.19431261089898,9.19431261089898,0,6.79234442747081,0,0,6.79234442747081,0,0,0,5.73334127689775,6.79234442747081,9.04204005654448,4.18965474202643,0,0,0,0,0,0,0,0
2021,20,60,6360,5,5,1963,1963,0,489,0,375,864,864,0,0,864,0,0,1,0,3,1,5,0,1963,1,276,0,0,0,0,0,0,650,1,2,0,0,1,4,0,3,5,4,1,0,1,3,3,0,0,0,0,3,0,3,1,1,3,3,1,1,0,1,0,0,1,3,1,0,0,1,2,2,1,1,0,1,1,1.75985,-0.693147180559945,5.15790521283129,1.38629436111989,0.454704927113707,2.77258872223978,1.79175946922805,8.37124213593193,8.37124213593193,9.19176898639075,9.19176898639075,0,6.76272950693188,0,0,6.19440539110467,0,5.92958914338989,0,5.62401750618734,6.76272950693188,8.7579408766788,4.11087386417331,0,0,6.47850964220857,0,0,0,0,0
2022,20,95,19508,6,5,1974,1974,144,800,0,630,1430,1430,0,0,1430,0,1,2,0,3,1,6,2,1974,2,484,117,108,165,0,0,0,0,7,2,0,0,1,3,2,3,5,3,1,0,1,3,3,0,3,0,0,3,0,3,1,1,3,3,1,1,0,1,1,0,1,3,1,0,0,0,3,3,1,1,0,1,2,1.75985,-0.287682072451781,5.47785728038011,1.94591014905531,0.669290177604812,2.94443897916644,2.56494935746154,9.05730573580712,9.05730573580712,9.37966111659289,9.37966111659289,0,7.26612877955645,0,0,6.68586094706836,0,6.44730586254121,5.11198778835654,6.18414889093748,7.26612877955645,9.87863117653726,4.56434819146784,0,4.97673374242057,0,4.69134788222914,0,0,0,4.77068462446567
2023,50,70,10759,5,4,1972,1972,0,190,811,0,1001,1001,640,0,1641,0,0,2,0,4,1,5,1,1972,2,490,0,0,92,0,0,0,0,7,2,0,0,1,3,0,2,4,4,1,0,1,4,3,2,4,0,0,3,0,3,0,1,3,3,1,1,0,1,0,0,0,3,1,0,0,0,3,3,1,1,0,1,1,1.43116,-0.510825623765991,5.79666546880291,1.94591014905531,0.738811558446652,3.04452243772342,2.39789527279837,9.01262087300213,8.51839247199172,9.19634286233233,9.19634286233233,0,6.90975328164481,6.46302945692067,0,5.25227342804663,6.69950034016168,0,4.53259949315326,6.19644412779452,7.40367029001237,9.28359083371578,4.26267987704132,0,0,0,0,0,0,0,0
2024,60,50.193,9205,6,5,1990,1991,304,704,0,226,930,1364,1319,0,2683,1,0,2,1,4,1,9,2,1990,2,473,237,251,0,0,196,0,0,6,2,0,0,1,3,0,3,5,4,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,0,1,0,1,3,1,0,0,1,3,3,1,1,1,1,1,2.10051,-0.22314355131421,5.7008151134284,1.94591014905531,1.02523878168929,2.94443897916644,2.56494935746154,9.68651243724229,8.62712325078843,9.38773313553338,9.38823547981722,0,7.21890970761906,7.18538701558042,0,6.55819780281227,0,5.4249500174814,0,6.16120732169508,7.89506349809157,9.12761072437719,3.9356028039486,0,5.72031177660741,0,5.52942908751142,0,5.28320372873799,5.28320372873799,5.47227067367148
