"Id","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SalePrice","IsTrainSet","cAlley","cBldgType","cBsmtCond","cBsmtExposure","cBsmtFinType1","cBsmtFinType2","cBsmtQual","cCentralAir","cCondition2","cElectrical","cExterCond","cExterQual","cFence","cFireplaceQu","cFoundation","cFunctional","cGarageCond","cGarageFinish","cGarageQual","cGarageType","cHeating","cHeatingQC","cKitchenQual","cLandContour","cLandSlope","cLotConfig","cLotShape","cMasVnrType","cMiscFeature","cMSSubClass","cMSZoning","paved_drive","cPoolQC","cRoofMatl","cRoofStyle","cSaleCondition","cSaleType","cStreet","cUtilities","cNeighborhood","cExterior1st","cExterior2nd","cHouseStyle","BRBR","GLARooms","OQFB","OQGLA","OQTBSF","OQYB","OQYR","logSalePrice","logX1stFlrSF","logX2ndFlrSF","logX3SsnPorch","logBsmtFinSF1","logBsmtFinSF2","logBsmtUnfSF","logEnclosedPorch","logGarageArea","logGrLivArea","logLotArea","logLotFrontage","logLowQualFinSF","logMasVnrArea","logMiscVal","logOpenPorchSF","logPoolArea","logScreenPorch","logTotalBsmtSF","logWoodDeckSF"
1303,60,92,10120,8,5,1994,1994,391,740,0,425,1165,1203,1323,0,2526,1,0,2,1,4,1,8,1,1994,3,844,309,78,0,0,0,0,0,12,4,290000,TRUE,0,1,3,0,5,5,4,1,0,1,3,4,0,3,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,1,3,0,0,0,1,3,3,1,1,1,2,2,2.10051,-0.22314355131421,5.75811281920125,2.83321334405622,9.91388332871825,9.14002519806116,9.677402178301,9.677402178301,12.5776396502326,7.09340462586877,7.18841273649695,0,6.60800062529609,0,6.05443934626937,0,6.73933662735717,7.83478810738819,9.2223677521889,4.53259949315326,0,5.97126183979046,0,4.36944785246702,0,0,0,5.73657229747919
1304,20,73,8688,7,5,2005,2005,228,0,0,1616,1616,1616,0,0,1616,0,0,2,0,3,1,7,0,2005,3,834,208,59,0,0,0,0,0,4,4,232000,TRUE,0,1,3,2,4,5,4,1,0,1,3,4,0,0,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,1,3,0,0,0,0,3,3,1,1,0,2,2,1.75985,-0.287682072451781,5.44612141845928,2.70805020110221,9.33370778592647,9.33370778592647,9.5493807367031,9.5493807367031,12.354496960984,7.38832785957711,0,0,0,0,7.38832785957711,0,6.72743172485086,7.38832785957711,9.06981313683921,4.30406509320417,0,5.43372200355424,0,4.0943445622221,0,0,0,5.34233425196481
1305,160,32,3363,7,5,2004,2004,117,0,0,976,976,976,732,0,1708,0,0,2,0,3,1,7,0,2004,2,380,0,40,0,0,0,0,0,4,4,130000,TRUE,0,1,3,0,4,5,4,1,0,1,3,4,0,0,1,3,3,0,3,0,1,5,4,1,1,0,1,1,0,0,2,0,0,0,0,3,3,1,1,0,2,2,2.10051,-0.287682072451781,5.50125821054473,2.70805020110221,9.38907215991958,8.82951909478078,9.54888189471877,9.54888189471877,11.7752974217158,6.88448665204278,6.59714570188665,0,0,0,6.88448665204278,0,5.9427993751267,7.44366368311559,8.12088602109284,3.49650756146648,0,4.77068462446567,0,3.71357206670431,0,0,0,0
1306,20,108,13173,9,5,2006,2007,300,1572,0,80,1652,1652,0,0,1652,1,0,2,0,2,1,6,2,2006,2,840,404,102,0,0,0,0,0,11,1,325000,TRUE,0,1,3,0,5,5,5,1,0,1,3,4,0,5,1,0,3,1,3,1,1,5,5,1,1,0,0,1,0,1,3,0,0,0,1,3,3,1,1,1,2,2,1.75985,0,5.62160786646719,2.94443897916644,9.60703378769722,9.60703378769722,9.80117793371156,9.80167628638944,12.6915835382302,7.41034709782102,0,0,7.36073990305828,0,4.39444915467244,0,6.73459165997295,7.41034709782102,9.48600046920064,4.69134788222914,0,5.70711026474888,0,4.63472898822964,0,0,0,6.00388706710654
1307,120,48,6955,7,5,2005,2006,94,0,0,1368,1368,1368,0,0,1368,0,0,2,0,2,1,6,1,2005,2,474,132,35,0,0,0,0,0,9,4,202500,TRUE,0,1,3,0,4,5,4,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,0,1,0,1,3,0,0,0,0,4,5,1,1,1,2,2,1.75985,0,5.43372200355424,2.70805020110221,9.16711966952162,9.16711966952162,9.5493807367031,9.54987932996818,12.2185001037881,7.22183582528845,0,0,0,0,7.22183582528845,0,6.16331480403464,7.22183582528845,8.84735987547417,3.89182029811063,0,4.55387689160054,0,3.58351893845611,0,0,0,4.89034912822175
1308,20,60,8072,5,5,1994,1995,0,746,0,244,990,990,0,0,990,1,0,1,0,3,1,5,0,2000,2,480,0,64,0,0,0,0,0,5,1,138000,TRUE,0,1,4,0,3,5,4,1,0,1,4,3,0,0,1,0,3,0,3,0,1,5,3,1,1,0,1,0,0,1,3,0,0,0,0,3,3,1,1,0,2,2,1.75985,-0.693147180559945,5.29330482472449,1.79175946922805,8.50734485536142,8.50734485536142,9.20743615882879,9.20793748735987,11.8350162104899,6.89871453432999,0,0,6.61606518513282,0,5.50125821054473,0,6.17586727010576,6.89871453432999,8.99628043939502,4.11087386417331,0,0,0,4.17438726989564,0,0,0,0
1309,20,100,12000,5,7,1948,2005,0,144,608,172,924,1122,0,0,1122,1,0,1,0,2,1,6,0,1948,2,528,0,36,0,0,0,0,0,5,2,147000,TRUE,0,1,3,0,5,4,3,1,0,1,3,3,2,0,0,0,3,0,3,1,1,5,4,1,1,0,1,0,0,1,2,0,0,0,0,3,3,1,1,0,1,1,1.75985,-0.405465108108164,5.23644196282995,1.79175946922805,8.63248423575097,8.43836641087027,9.18409906077096,9.21293699782345,11.8981946684588,7.02375895473844,0,0,4.97673374242057,6.4118182677099,5.15329159449778,0,6.2709884318583,7.02375895473844,9.39274525863144,4.61512051684126,0,0,0,3.61091791264422,0,0,0,0
1310,20,118.0764,7153,6,5,1991,1991,88,1200,0,78,1278,1294,0,0,1294,1,0,2,0,3,1,6,0,1991,2,496,112,51,0,0,0,0,0,6,2,179200,TRUE,0,1,3,0,5,5,4,1,0,1,3,3,2,0,0,0,3,1,3,1,1,4,4,1,1,0,1,1,0,1,3,0,0,0,0,3,3,1,1,0,1,1,1.75985,-0.287682072451781,5.37836007422157,2.56494935746154,8.95738173558279,8.94494150776486,9.38823547981722,9.38823547981722,12.0962633598645,7.16626597413364,0,0,7.09090982207998,0,4.36944785246702,0,6.20859002609663,7.16626597413364,8.87542691981896,4.77976530391363,0,4.48863636973214,0,3.95124371858143,0,0,0,4.72738781871234
1311,20,100,17500,7,8,1959,2002,0,1406,0,496,1902,1902,0,0,1902,1,0,2,0,3,1,7,2,1959,2,567,0,207,162,0,0,0,0,5,0,335000,TRUE,0,1,3,2,5,5,4,1,0,1,4,4,0,3,1,0,3,1,3,1,1,3,5,1,1,0,1,0,0,1,3,0,0,0,0,3,3,1,1,0,2,1,1.75985,-0.287682072451781,5.60842467467043,2.70805020110221,9.49664649824803,9.49664649824803,9.52617248784431,9.54788346359889,12.7218887958774,7.55118686729615,0,0,7.24921505711439,0,6.20859002609663,5.09375020080676,6.34212141872115,7.55118686729615,9.77001330113616,4.61512051684126,0,0,0,5.33753807970132,0,0,0,0
1312,20,68,8814,7,5,2005,2007,80,925,0,349,1274,1274,0,0,1274,1,0,2,0,3,1,6,0,2005,2,508,264,98,0,0,0,0,0,1,3,203000,TRUE,0,1,3,0,5,5,4,1,0,1,3,4,0,0,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,1,3,0,0,0,0,4,5,1,1,0,2,2,1.75985,-0.287682072451781,5.36285588768561,2.70805020110221,9.09593911166621,9.09593911166621,9.5493807367031,9.55037767476189,12.2209661841202,7.15070145759253,0,0,6.83087423464618,0,5.85793315448346,0,6.23244801655052,7.15070145759253,9.08421009483197,4.23410650459726,0,4.39444915467244,0,4.59511985013459,0,0,0,5.57972982598622
1313,60,13.104,9572,8,5,1990,1990,336,482,0,971,1453,1453,1357,0,2810,0,0,2,1,4,1,9,1,1990,2,750,500,0,0,0,0,0,0,6,3,302000,TRUE,0,1,3,0,5,5,5,1,0,1,3,4,0,5,1,0,4,1,4,1,1,5,4,1,1,0,0,1,0,1,3,0,0,0,0,3,3,1,1,1,1,1,2.10051,-0.22314355131421,5.74691291377789,2.83321334405622,10.020425787004,9.36091323045556,9.67539427149601,9.67539427149601,12.6181856076098,7.28207365809346,7.21376830811864,0,6.18001665365257,0,6.87935580446044,0,6.62140565176413,7.94129557090653,9.16670191494635,2.64645844509557,0,5.82008293035236,0,0,0,0,0,6.21660610108486
1314,60,108,14774,9,5,1999,1999,165,0,0,1393,1393,1422,1177,0,2599,0,0,2,1,4,1,10,1,1999,3,779,668,30,0,0,0,0,0,5,0,333168,TRUE,0,1,3,0,4,5,4,1,0,1,3,4,0,3,1,0,3,1,3,1,1,5,4,1,1,0,0,1,0,1,3,0,0,0,0,3,3,1,1,1,2,2,2.10051,-0.22314355131421,5.56413719214268,2.94443897916644,10.0601493625495,9.43651931183391,9.79768249363915,9.79768249363915,12.7164051477317,7.26052259808985,7.07157336421153,0,0,0,7.23993259132047,0,6.65929391968364,7.86326672400957,9.6006918422743,4.69134788222914,0,5.11198778835654,0,3.43398720448515,0,0,0,6.50578406012823
1315,20,60,8190,4,6,1954,1954,0,732,0,216,948,948,0,0,948,1,0,1,0,3,1,5,1,1956,1,280,0,36,0,0,0,0,0,10,3,119000,TRUE,0,1,3,0,2,5,3,1,0,1,3,3,0,3,0,0,3,0,3,0,1,5,3,1,1,0,1,0,0,1,3,0,0,0,1,3,3,1,1,0,1,1,1.75985,-0.693147180559945,5.2501769912201,1.6094379124341,8.2409125416889,8.2409125416889,8.96405612822033,8.96405612822033,11.6868871754197,6.85540879860993,0,0,6.59714570188665,0,5.37989735354046,0,5.63835466933375,6.85540879860993,9.0107912695156,4.11087386417331,0,0,0,3.61091791264422,0,0,0,0
1316,60,85,11075,6,5,1969,1969,0,500,276,176,952,1092,1020,0,2112,0,0,2,1,4,1,9,2,1969,2,576,280,0,0,0,0,0,0,6,2,206900,TRUE,0,1,3,1,3,3,2,1,0,1,3,3,0,4,0,0,3,0,3,1,1,3,3,1,1,0,1,0,0,1,3,0,0,0,0,3,3,1,1,0,1,1,2.10051,-0.22314355131421,5.46241837722846,2.56494935746154,9.44722902508206,8.65049955872446,9.37712518962101,9.37712518962101,12.2399956969747,6.99668148817654,6.92853781816467,0,6.21660610108486,5.62401750618734,5.17614973257383,0,6.3578422665081,7.65586401761606,9.31253588429085,4.45434729625351,0,0,0,0,0,0,0,5.63835466933375
1317,20,61,10226,8,5,2008,2008,270,0,0,1622,1622,1630,0,0,1630,1,0,2,0,3,1,8,1,2008,3,860,172,42,0,0,0,0,0,1,1,295493,TRUE,0,1,3,3,4,5,5,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,5,1,1,0,0,1,0,1,3,0,0,0,0,3,3,1,1,0,2,2,1.75985,-0.287682072451781,5.32178972273318,2.83321334405622,9.4758535196569,9.47093383873723,9.68439827154996,9.68439827154996,12.5964038110536,7.39694860262101,0,0,0,0,7.39203156751459,0,6.75809450442773,7.39694860262101,9.23278656080601,4.12713438504509,0,5.6021188208797,0,3.76120011569356,0,0,0,5.15329159449778
1318,120,47,4230,7,5,2006,2007,0,0,0,1352,1352,1352,0,0,1352,0,0,2,0,2,1,5,1,2006,2,466,0,241,0,0,0,0,0,4,3,208900,TRUE,1,1,4,0,4,5,5,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,1,0,0,1,4,0,0,0,0,4,5,1,1,0,2,2,1.75985,0,5.60359374740077,2.70805020110221,9.15535606364342,9.15535606364342,9.54987932996818,9.55037767476189,12.2496157345126,7.21007962817079,0,0,0,0,7.21007962817079,0,6.1463292576689,7.21007962817079,8.35019365072007,3.87120101090789,0,0,0,5.48893772615669,0,0,0,0
1319,20,83.07,14781,8,5,2001,2002,178,0,0,1753,1753,1787,0,0,1787,0,0,2,0,3,1,7,1,2001,3,748,198,150,0,0,0,0,0,8,4,275000,TRUE,0,1,3,3,4,5,4,1,0,1,3,4,0,3,1,0,3,1,3,1,1,5,4,1,1,1,0,1,0,1,3,0,0,0,1,3,3,1,1,0,2,2,1.75985,-0.287682072451781,5.54629289356343,2.83321334405622,9.56780500402916,9.5485967303909,9.68090634307809,9.6814059371683,12.5245300130057,7.48885295573346,0,0,0,0,7.46965417293213,0,6.61873898351722,7.48885295573346,9.60116550334483,4.43164978514721,0,5.18738580584075,0,5.01727983681492,0,0,0,5.29330482472449
1320,20,75,10215,4,5,1954,1954,132,492,0,372,864,948,0,0,948,0,0,1,0,3,1,5,0,1954,1,248,0,0,0,0,0,0,0,2,3,111000,TRUE,0,1,3,0,3,5,3,1,0,1,3,3,0,0,1,0,3,0,3,1,1,5,3,0,1,0,1,1,0,1,3,0,0,0,1,3,3,1,1,0,1,1,1.75985,-0.693147180559945,5.2501769912201,1.6094379124341,8.2409125416889,8.14815643992162,8.96405612822033,8.96405612822033,11.6172944892629,6.85540879860993,0,0,6.20050917404269,0,5.92157841964382,0,5.51745289646471,6.85540879860993,9.23171039771237,4.33073334028633,0,4.89034912822175,0,0,0,0,0,0
1321,20,70,8400,6,3,1957,1957,0,189,661,628,1478,1478,0,0,1478,1,0,1,1,3,1,6,2,1957,2,442,114,0,0,0,216,0,0,6,1,156500,TRUE,0,1,3,0,3,3,3,1,0,1,3,3,0,4,0,0,3,1,3,1,1,4,3,1,1,0,1,0,0,1,3,0,0,0,1,3,3,1,1,0,2,2,1.75985,-0.287682072451781,5.51073695449927,1.94591014905531,9.09031732937645,9.09031732937645,9.37101259736508,9.37101259736508,11.9608176787183,7.2991214627108,0,0,5.24702407216049,6.49526555593701,6.44413125670044,0,6.09356977004514,7.2991214627108,9.03610602536485,4.26267987704132,0,0,0,0,0,5.37989735354046,5.37989735354046,4.74493212836325
1322,20,61.2378,6627,3,6,1949,1950,0,0,0,0,0,720,0,0,720,0,0,1,0,2,1,4,0,1955,1,287,0,0,0,0,0,0,0,7,2,72500,TRUE,0,1,1,0,1,1,0,0,0,1,3,3,0,0,0,0,2,0,3,0,0,3,3,1,1,0,0,0,0,1,3,0,0,0,1,3,3,1,1,0,2,2,1.75985,-0.405465108108164,5.19849703126583,1.38629436111989,7.67832635650689,0,8.67385500142962,8.67436786578824,11.1913556338511,6.58063913728495,0,0,0,0,0,0,5.66296048013595,6.58063913728495,8.79905837854645,4.13096253220171,0,0,0,0,0,0,0,0
1323,60,107,10186,7,5,1992,1992,0,674,0,76,750,1061,862,0,1923,1,0,2,1,3,1,8,1,1992,2,564,240,39,0,0,0,0,0,6,0,190000,TRUE,0,1,3,0,5,5,4,1,0,1,3,4,0,3,1,0,3,1,3,1,1,5,4,1,1,0,0,0,0,1,3,0,0,0,0,3,3,1,1,1,1,1,2.10051,0,5.48635174074868,2.70805020110221,9.50762618057066,8.56617381363786,9.54287630006159,9.54287630006159,12.1547846142867,6.96790920180188,6.76041469108343,0,6.51471269087253,0,4.34380542185368,0,6.33682573114644,7.56216163122565,9.22886767659007,4.68213122712422,0,0,0,3.68887945411394,0,0,0,5.48479693349065
1324,30,50,5330,4,7,1940,1950,0,280,0,140,420,708,0,0,708,0,0,1,0,2,1,5,0,1998,0,0,164,0,0,0,0,0,0,12,1,82500,TRUE,0,1,3,0,2,5,3,1,0,1,3,2,0,0,0,0,0,0,0,0,1,4,2,0,1,0,1,0,0,0,3,0,0,0,1,3,3,1,1,0,2,2,1.75985,-0.405465108108164,4.9600435079802,1.6094379124341,7.94909149983052,7.42714413340862,8.95686647085414,8.96200720958831,11.3205656934614,6.56385552653213,0,0,5.63835466933375,0,4.94875989037817,0,0,6.56385552653213,8.58129411682276,3.93182563272433,0,0,0,0,0,0,0,5.10594547390058
1325,20,75,9986,8,5,2006,2007,428,0,0,1795,1795,1795,0,0,1795,0,0,2,0,2,1,7,1,2007,3,895,0,49,0,0,0,0,0,2,3,147000,TRUE,0,1,3,2,4,5,5,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,1,3,0,0,0,0,4,5,1,1,0,2,2,1.75985,0,5.55074228911297,2.83321334405622,9.57227147806062,9.57227147806062,9.68340182132116,9.68390017054968,11.8981946684588,7.49331724886215,0,0,0,0,7.49331724886215,0,6.79794041297493,7.49331724886215,9.20903952624314,4.33073334028633,0,6.06145691892802,0,3.91202300542815,0,0,0,0
1326,30,40,3636,4,4,1922,1950,0,0,0,796,796,796,0,0,796,0,0,1,0,2,1,5,0,1954,0,0,0,0,100,0,0,0,0,1,2,55000,TRUE,0,1,2,0,4,5,3,0,0,1,3,3,1,0,0,0,0,0,0,0,1,2,3,1,1,0,1,0,0,0,2,0,0,0,0,3,3,1,1,0,0,1,1.75985,-0.405465108108164,5.07642303463426,1.6094379124341,8.06620756800626,8.06620756800626,8.94754601503218,8.96200720958831,10.9151066458675,6.68085467879022,0,0,0,0,6.68085467879022,4.61512051684126,0,6.68085467879022,8.19891444498699,3.71357206670431,0,0,0,0,0,0,0,0
1327,30,70,4270,3,6,1931,2006,0,544,0,0,544,774,0,0,774,0,0,1,0,3,1,6,0,1915,0,0,0,0,286,0,0,0,0,5,3,79000,TRUE,0,1,3,0,2,5,3,1,0,1,3,3,0,0,0,0,0,0,0,0,1,5,4,0,0,0,1,0,0,0,2,0,0,0,0,3,3,1,1,0,1,1,1.75985,-0.693147180559945,4.86753445045558,1.38629436111989,7.75061473277041,7.39817409297047,8.66457817832929,8.70267641154777,11.2772157895969,6.65286302935335,0,0,6.30078579466324,0,0,5.65948221575962,0,6.65286302935335,8.35960327084147,4.26267987704132,0,0,0,0,0,0,0,0
1328,20,60,6600,5,9,1982,2008,0,641,0,175,816,816,0,0,816,0,1,1,0,3,1,5,1,1982,1,264,0,0,0,0,0,0,0,10,2,130500,TRUE,0,1,3,0,3,5,3,1,0,1,4,4,1,5,0,0,3,0,3,1,1,5,4,1,1,0,1,0,0,1,3,0,0,0,0,3,3,1,1,0,2,2,1.75985,-0.693147180559945,5.10108519701833,1.79175946922805,8.31409733540581,8.31409733540581,9.20140053040671,9.21443198987944,11.7791361685508,6.70563909486,0,0,6.46458830368996,0,5.17048399503815,0,5.57972982598622,6.70563909486,8.79497643168877,4.11087386417331,0,0,0,0,0,0,0,0
1329,50,60,10440,6,7,1920,1950,0,493,0,1017,1510,1584,1208,0,2792,0,0,2,0,5,1,8,2,1920,2,520,0,547,0,0,480,0,1150,6,2,256000,TRUE,0,1,3,0,2,5,4,1,0,1,4,4,1,3,0,2,3,0,2,0,1,5,3,1,1,0,1,0,0,0,2,0,0,0,0,3,3,1,1,0,2,1,1.43116,-0.693147180559945,5.85793315448346,2.56494935746154,9.72633262569353,9.11173476822206,9.35192673603805,9.36742958721896,12.4529366297041,7.36833968631138,7.09754885061479,0,6.20253551718792,0,6.92559519711047,0,6.25575004175337,7.93487156594518,9.25349564229011,4.11087386417331,0,0,7.04838640872188,6.30627528694802,0,6.17586727010576,6.17586727010576,0
1330,60,63,9084,7,5,1998,1998,0,0,0,935,935,955,677,0,1632,0,0,2,1,3,1,8,1,1998,2,462,0,28,0,0,0,0,0,6,4,176500,TRUE,0,1,3,0,4,5,4,1,0,1,3,3,0,3,1,0,3,1,3,1,1,4,3,1,1,0,0,0,0,1,3,0,0,0,1,3,3,1,1,0,2,2,2.10051,0,5.32300997913841,2.70805020110221,9.34355921576241,8.78660945506113,9.5458836057793,9.5458836057793,12.0810818210618,6.8627579130514,6.5191472879404,0,0,0,6.84161547647759,0,6.13772705408623,7.39817409297047,9.11437998083027,4.15888308335967,0,0,0,3.36729582998647,0,0,0,0
1331,20,85,10000,8,5,2006,2006,410,0,0,1588,1588,1588,0,0,1588,0,0,2,0,3,1,7,1,2006,3,825,144,45,0,0,0,0,0,12,3,227000,TRUE,0,1,4,2,4,5,4,1,0,1,3,4,0,4,1,0,3,1,3,1,1,5,4,1,1,0,1,1,0,1,3,0,0,0,1,3,3,1,1,0,2,2,1.75985,-0.287682072451781,5.42871886616363,2.83321334405622,9.44975089575427,9.44975089575427,9.68340182132116,9.68340182132116,12.3327097017402,7.37086016653672,0,0,0,0,7.37086016653672,0,6.71659477352098,7.37086016653672,9.21044036697652,4.45434729625351,0,6.01859321449623,0,3.8286413964891,0,0,0,4.97673374242057
1332,80,55,10780,5,5,1976,1976,0,483,0,428,911,954,0,0,954,0,0,1,0,3,1,6,0,1976,2,576,0,0,0,0,0,0,0,7,4,132500,TRUE,0,1,3,2,3,5,3,1,0,1,3,3,0,0,0,0,3,0,3,0,1,4,3,1,1,0,0,0,0,0,3,0,0,0,0,3,3,1,1,0,1,1,1.66703,-0.693147180559945,5.07517381523383,1.79175946922805,8.47031120551611,8.42420032456707,9.19836900019496,9.19836900019496,11.7943454715497,6.86171134048073,0,0,6.18208490671663,0,6.06145691892802,0,6.3578422665081,6.86171134048073,9.28554060453912,4.02535169073515,0,0,0,0,0,0,0,0
1333,20,67,8877,4,6,1938,1958,0,690,0,126,816,816,0,0,816,1,0,1,0,2,1,3,1,1958,1,288,0,0,0,0,0,0,0,5,1,100000,TRUE,0,1,3,1,3,5,3,1,0,1,3,3,0,4,0,0,2,0,2,0,1,5,3,1,0,0,1,0,0,1,3,0,0,0,0,3,3,1,1,0,1,1,1.75985,-0.405465108108164,5.60947179518496,1.6094379124341,8.09101504171053,8.09101504171053,8.95583514421896,8.96610085736724,11.5129354649202,6.70563909486,0,0,6.53813982376767,0,4.84418708645859,0,5.66642668811243,6.70563909486,9.09133158539398,4.21950770517611,0,0,0,0,0,0,0,0
1334,50,60,7200,5,6,1938,1995,0,0,0,803,803,803,557,0,1360,0,0,1,1,2,1,6,0,1951,1,297,0,65,190,0,0,0,0,7,4,125500,TRUE,0,1,3,0,4,5,3,1,0,1,3,3,1,0,0,0,3,0,3,0,1,5,4,1,1,0,1,0,0,0,2,0,0,0,0,3,3,1,1,0,1,1,1.43116,0,5.42788257090268,1.79175946922805,8.82482493917564,8.29804166137157,9.17895289873455,9.20793748735987,11.7400690056497,6.68959926917897,6.32435896238131,0,0,0,6.68959926917897,5.25227342804663,5.6970934865054,7.21597500265147,8.88197518424887,4.11087386417331,0,0,0,4.18965474202643,0,0,0,0
1335,160,24,2368,5,6,1970,1970,312,765,0,0,765,765,600,0,1365,0,0,1,1,3,1,7,0,1970,2,440,0,36,0,0,0,0,0,5,1,125000,TRUE,0,1,3,0,2,5,3,1,0,1,3,3,0,0,0,1,3,0,3,1,1,3,3,1,1,0,1,0,0,0,2,0,0,0,0,3,3,1,1,0,1,1,2.10051,-0.287682072451781,5.27811465923052,1.79175946922805,8.82849412946665,8.2495751500002,9.19532825185568,9.19532825185568,11.7360770162524,6.64118216974059,6.39859493453521,0,6.64118216974059,0,0,0,6.08904487544685,7.21964204013074,7.77022320415879,3.2188758248682,0,5.74620319054015,0,3.61091791264422,0,0,0,0
1336,20,80,9650,6,5,1977,1977,360,686,0,664,1350,1334,0,0,1334,0,1,2,0,2,1,6,1,1977,2,630,0,16,0,0,0,0,0,4,1,167900,TRUE,0,1,3,0,3,5,4,1,0,1,3,3,0,3,0,0,3,1,3,1,1,3,3,1,1,0,1,1,0,1,3,0,0,0,0,3,3,1,1,0,1,1,1.75985,0,5.4086654237169,2.56494935746154,8.98782162543081,8.99974278983049,9.3811795916611,9.3811795916611,12.031129798974,7.19668657083435,0,0,6.53233429222235,0,6.49978704065585,0,6.44730586254121,7.19668657083435,9.17481681590714,4.39444915467244,0,5.88887795833288,0,2.83321334405622,0,0,0,0
1337,90,87,9246,5,5,1973,1973,564,0,0,1656,1656,1656,0,0,1656,0,0,2,0,4,2,8,0,1973,2,506,0,211,0,0,0,0,0,11,2,135000,TRUE,0,0,3,0,4,5,3,1,0,1,3,3,0,0,0,0,3,0,3,0,1,3,3,1,1,0,0,1,0,0,3,0,0,0,0,3,3,1,1,0,1,1,1.75985,-0.510825623765991,5.33753807970132,2.39789527279837,9.0217190130337,9.0217190130337,9.19684978179368,9.19684978179368,11.8130374648005,7.41276401742656,0,0,0,0,7.41276401742656,0,6.22851100359118,7.41276401742656,9.13205445357764,4.47733681447821,0,6.33682573114644,0,5.35658627467201,0,0,0,0
1338,30,153,4118,4,4,1941,1950,0,0,0,693,693,693,0,0,693,0,0,1,0,2,1,4,0,1973,0,0,0,20,0,0,0,0,0,3,4,52500,TRUE,0,1,3,0,4,5,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,3,3,1,1,0,1,1,1.75985,-0.405465108108164,5.16049104964063,1.6094379124341,7.92768504561578,7.92768504561578,8.95738173558279,8.96200720958831,10.8685874960174,6.5424719605068,0,0,0,0,6.5424719605068,0,0,6.5424719605068,8.32336569443608,5.03695260241363,0,0,0,3.04452243772342,0,0,0,0
1339,60,95,13450,7,5,2002,2002,0,700,0,216,916,920,941,0,1861,1,0,2,1,3,1,8,0,2002,2,492,146,91,0,0,0,0,0,6,4,200000,TRUE,0,1,3,0,5,5,4,1,0,1,3,4,0,0,1,0,3,1,3,1,1,5,4,1,1,0,0,0,0,1,3,0,0,0,0,3,3,1,1,0,2,2,2.10051,0,5.45371726577573,2.70805020110221,9.47485616639612,8.76608245914886,9.54788346359889,9.54788346359889,12.2060776455177,6.82546003625531,6.84800527457636,0,6.55250788703459,0,5.37989735354046,0,6.20050917404269,7.52940645783701,9.50680873170858,4.56434819146784,0,0,0,4.52178857704904,0,0,0,4.99043258677874
1340,20,120,9560,5,7,1972,1972,0,360,0,504,864,864,0,0,864,0,0,1,0,3,1,5,0,1972,1,288,0,0,0,0,0,0,0,6,4,128500,TRUE,0,1,3,1,2,5,3,1,0,1,4,3,0,0,0,0,3,1,3,1,1,5,3,1,1,0,0,0,0,1,3,0,0,0,1,3,3,1,1,0,1,1,1.75985,-0.693147180559945,5.15790521283129,1.79175946922805,8.37124213593193,8.37124213593193,9.19634286233233,9.19634286233233,11.7636919653883,6.76272950693188,0,0,5.88887795833288,0,6.22455842927536,0,5.66642668811243,6.76272950693188,9.16544760308545,4.79579054559674,0,0,0,0,0,0,0,0
1341,20,70,8294,4,5,1971,1971,0,0,0,858,858,872,0,0,872,0,0,1,0,3,1,5,0,1974,4,480,0,0,0,0,0,0,0,6,3,123000,TRUE,0,1,3,0,4,5,3,1,0,1,3,3,2,0,0,0,3,0,3,0,1,3,3,1,1,0,1,0,0,1,3,0,0,0,0,3,3,1,1,0,1,1,1.75985,-0.693147180559945,5.16706907993808,1.6094379124341,8.15737044118677,8.14118979345769,8.97271749939714,8.97271749939714,11.7199477644028,6.7719355558396,0,0,0,0,6.75576892198425,0,6.17586727010576,6.7719355558396,9.02340820262454,4.26267987704132,0,0,0,0,0,0,0,0
